run_number	pmt_id	pedestal	gain
100564	6	5591.040	5851.720
100564	7	3691.590	4006.400
100564	8	5978.720	6292.790
100564	9	4883.070	5162.540
100565	0	5804.990	6119.540
100565	1	5736.400	6040.840
100565	2	6348.630	6664.760
100565	3	3746.540	4078.170
100565	4	6237.210	6578.810
100565	5	4061.700	4451.410
100565	6	5605.890	5880.710
100565	7	3702.510	4022.840
100565	8	5996.060	6289.020
100565	9	4899.300	4975.620
100566	0	5800.530	6110.500
100566	1	5732.350	6052.560
100566	2	6346.920	6660.190
100566	3	3746.310	4072.000
100566	4	6236.410	6577.430
100566	5	4059.020	4439.400
100566	6	5602.210	5882.560
100566	7	3702.160	4013.450
100566	8	5989.530	6286.930
100566	9	4896.450	5176.370
100567	0	5790.400	6115.010
100567	1	5718.800	6022.730
100567	2	6336.680	6660.810
100567	3	3739.980	4071.990
100567	4	6232.180	6576.160
100567	5	4042.300	4451.860
100567	6	5590.740	5845.790
100567	7	3687.630	3995.220
100567	8	5981.660	6234.820
100567	9	4874.110	5124.940
100568	0	5792.400	6088.580
100568	1	5721.170	6031.070
100568	2	6333.560	6654.140
100568	3	3733.670	4060.850
100568	4	6224.810	6568.360
100568	5	4032.790	4411.240
100568	6	5584.140	5856.400
100568	7	3677.340	3989.350
100568	8	5980.070	6263.590
100568	9	4872.530	5141.940
100569	0	5809.520	6116.160
100569	1	5732.710	6053.970
100569	2	6339.250	6655.110
100569	3	3743.610	4073.510
100569	4	6233.960	6566.850
100569	5	4043.370	4458.200
100569	6	5595.360	5856.790
100569	7	3689.950	4030.650
100569	8	5984.930	6265.660
100569	9	4887.200	5152.890
100570	0	5817.160	6117.710
100570	1	5738.270	6043.760
100570	2	6345.030	6666.290
100570	3	3752.260	4075.960
100570	4	6246.310	6591.110
100570	5	4051.090	4423.700
100570	6	5606.090	5883.330
100570	7	3700.720	4018.610
100570	8	5991.980	6299.670
100570	9	4898.060	5185.140
100571	0	5787.610	6093.280
100571	1	5712.520	6007.660
100571	2	6330.360	6658.850
100571	3	3736.630	4058.480
100571	4	6226.110	6566.760
100571	5	4032.940	4439.600
100571	6	5583.420	5853.080
100571	7	3675.690	3994.730
100571	8	5979.970	6264.280
100571	9	4867.850	5150.470
100572	0	5795.570	6110.940
100572	1	5721.820	6043.260
100572	2	6341.180	6662.330
100572	3	3745.210	4074.040
100572	4	6239.960	6590.790
100572	5	4047.110	4421.890
100572	6	5601.040	5881.080
100572	7	3691.820	4014.420
100572	8	5983.020	6267.010
100572	9	4890.090	5155.220
100573	0	5790.930	6102.510
100573	1	5722.590	6046.680
100573	2	6337.870	6656.100
100573	3	3744.830	4065.850
100573	4	6231.420	6574.510
100573	5	4038.000	4435.070
100573	6	5586.710	5856.620
100573	7	3683.460	4018.500
100573	8	5986.150	6276.550
100573	9	4886.830	5148.350
100574	0	5793.190	6099.670
100574	1	5721.440	6026.030
100574	2	6336.460	6654.070
100574	3	3746.410	4067.510
100574	4	6230.410	6573.030
100574	5	4041.510	4416.770
100574	6	5585.160	5853.260
100574	7	3679.550	3997.420
100574	8	5991.240	6285.520
100574	9	4880.310	5101.030
100575	0	5798.490	6124.290
100575	1	5731.670	6058.360
100575	2	6334.800	6661.350
100575	3	3752.470	4074.680
100575	4	6237.130	6563.770
100575	5	4047.830	4444.330
100575	6	5599.370	5878.610
100575	7	3699.880	4023.060
100575	8	5993.720	6292.390
100575	9	4891.530	5129.700
100576	0	5778.430	6091.120
100576	1	5705.950	6039.160
100576	2	6323.990	6646.780
100576	3	3735.710	4064.810
100576	4	6227.570	6570.750
100576	5	4024.000	4382.470
100576	6	5572.920	5836.160
100576	7	3669.310	3985.880
100576	8	5989.570	6274.140
100576	9	4857.200	2833.970
100577	0	5796.830	6119.010
100577	1	5731.230	6043.410
100577	2	6340.210	6650.540
100577	3	3756.300	4076.640
100577	4	6237.870	6580.380
100577	5	4045.430	4447.130
100577	6	5601.230	5872.730
100577	7	3694.710	4011.870
100577	8	5999.730	6271.500
100577	9	4892.500	5167.840
100578	0	5779.750	6074.690
100578	1	5708.270	6016.720
100578	2	6328.440	6645.420
100578	3	3741.010	4070.370
100578	4	6228.470	6566.910
100578	5	4030.630	4433.160
100578	6	5578.110	5847.990
100578	7	3669.750	3990.440
100578	8	5984.180	6282.620
100578	9	4859.110	5114.910
100579	0	5793.100	6118.950
100579	1	5733.280	6047.160
100579	2	6338.790	6661.920
100579	3	3750.990	4072.260
100579	4	6241.510	6587.740
100579	5	4043.270	4432.890
100579	6	5597.190	5882.070
100579	7	3693.590	4021.040
100579	8	5991.420	6301.270
100579	9	4888.760	5128.740
100580	0	5776.640	6089.510
100580	1	5719.470	6031.950
100580	2	6329.700	6648.520
100580	3	3738.170	4063.680
100580	4	6232.010	6581.390
100580	5	4028.670	4413.760
100580	6	5579.190	5841.750
100580	7	3668.800	3978.190
100580	8	5981.270	6277.240
100580	9	4866.970	5120.320
100581	0	5787.080	6095.430
100581	1	5724.320	6037.670
100581	2	6331.380	6649.100
100581	3	3740.050	4062.480
100581	4	6229.510	6570.570
100581	5	4031.890	4410.040
100581	6	5583.040	5852.930
100581	7	3670.550	3982.700
100581	8	5980.760	6289.530
100581	9	4867.940	5168.770
100582	0	5798.450	6104.970
100582	1	5739.490	6057.260
100582	2	6336.460	6652.610
100582	3	3755.460	4077.280
100582	4	6237.240	6572.510
100582	5	4047.780	4420.980
100582	6	5592.740	5872.370
100582	7	3688.480	4008.580
100582	8	5987.270	6293.590
100582	9	4886.370	5122.350
100583	0	5777.070	6082.770
100583	1	5713.660	6038.910
100583	2	6320.080	6638.890
100583	3	3736.290	4055.950
100583	4	6222.160	6567.230
100583	5	4028.170	4403.340
100583	6	5575.700	5840.740
100583	7	3667.620	3985.290
100583	8	5979.940	6281.680
100583	9	4858.590	5098.560
100584	0	5801.490	6105.320
100584	1	5732.910	6058.710
100584	2	6333.780	6652.680
100584	3	3752.630	4072.020
100584	4	6243.290	6582.250
100584	5	4050.480	4430.310
100584	6	5605.140	5875.300
100584	7	3693.790	4008.090
100584	8	5991.210	6260.990
100584	9	4890.340	5094.160
100588	0	5810.070	6085.890
100588	1	5741.480	6039.100
100588	2	6338.080	6663.910
100588	3	3758.810	4078.810
100588	4	6234.240	6591.220
100588	5	4041.260	4439.090
100588	6	5591.380	5832.300
100588	7	3689.780	4007.520
100588	8	5994.220	6303.170
100588	9	4889.940	5192.710
100590	0	5804.200	6106.610
100590	1	5710.300	6021.960
100590	2	6320.050	6665.850
100590	3	3755.920	4074.200
100590	4	6226.470	6558.230
100590	5	4019.990	4455.640
100590	6	5555.900	5825.130
100590	7	3693.320	4008.330
100590	8	5962.510	6289.620
100590	9	4863.050	4707.560
100591	0	5820.550	6125.070
100591	1	5733.540	6023.380
100591	2	6333.830	6653.550
100591	3	3770.460	4076.240
100591	4	6238.470	6573.130
100591	5	4028.750	4394.070
100591	6	5579.990	5851.570
100591	7	3716.370	4014.070
100591	8	5974.420	6264.970
100591	9	4892.400	5187.030
100592	0	5832.820	6122.400
100592	1	5742.410	6081.290
100592	2	6343.690	6680.120
100592	3	3778.950	4089.220
100592	4	6242.450	6570.850
100592	5	4027.650	4400.330
100592	6	5584.840	5859.520
100592	7	3717.720	4035.350
100592	8	5969.760	6232.000
100592	9	4898.000	5164.830
100593	0	5827.340	6128.680
100593	1	5738.080	6033.110
100593	2	6339.320	6653.960
100593	3	3772.950	4096.080
100593	4	6234.710	6569.400
100593	5	4025.800	4390.850
100593	6	5576.290	5838.490
100593	7	3713.370	4038.470
100593	8	5962.940	6247.360
100593	9	4883.240	5109.830
100594	0	5828.140	6150.590
100594	1	5739.580	6044.170
100594	2	6330.620	6649.880
100594	3	3773.130	4105.380
100594	4	6232.450	6566.080
100594	5	4039.350	4437.000
100594	6	5582.640	5858.620
100594	7	3717.410	4045.440
100594	8	5967.050	6274.470
100594	9	4891.720	5169.400
100595	0	5819.160	6124.770
100595	1	5720.720	6036.480
100595	2	6326.420	6643.170
100595	3	3760.610	4083.710
100595	4	6232.480	6575.740
100595	5	4011.410	4393.870
100595	6	5562.060	5823.810
100595	7	3692.390	4005.380
100595	8	5960.480	6243.830
100595	9	4862.280	4955.740
100596	0	5818.690	6121.760
100596	1	5725.340	6015.610
100596	2	6325.690	6641.920
100596	3	3769.860	4092.730
100596	4	6231.550	6572.210
100596	5	4023.190	4402.330
100596	6	5575.180	5851.800
100596	7	3706.930	4022.870
100596	8	5967.230	6272.970
100596	9	4874.500	5098.100
100597	0	5815.630	6139.630
100597	1	5724.210	6066.640
100597	2	6319.840	6632.720
100597	3	3763.970	4100.630
100597	4	6229.960	6571.140
100597	5	4020.410	4429.450
100597	6	5565.330	5831.900
100597	7	3694.080	4003.340
100597	8	5964.370	6280.860
100597	9	4871.240	5145.110
100598	0	5798.980	5991.210
100598	1	5712.020	6002.310
100598	2	6308.330	6713.480
100598	3	3752.800	4368.550
100598	4	6216.850	6545.910
100598	5	4000.550	4277.950
100598	6	5552.270	5308.100
100598	7	3678.110	3986.480
100598	8	5958.710	6098.750
100598	9	4846.690	5111.830
100599	0	5825.280	6140.900
100599	1	5738.400	6039.390
100599	2	6330.430	6649.540
100599	3	3780.310	4110.450
100599	4	6237.790	6570.910
100599	5	4025.170	4436.520
100599	6	5586.710	5855.040
100599	7	3716.730	4028.940
100599	8	5969.910	6291.670
100599	9	4888.620	5150.060
100600	0	5804.260	6110.640
100600	1	5726.470	6047.750
100600	2	6322.400	6643.710
100600	3	3771.860	4100.310
100600	4	6229.910	6572.790
100600	5	4007.620	4382.140
100600	6	5565.400	5816.750
100600	7	3688.940	4008.920
100600	8	5961.790	6259.410
100600	9	4859.780	5134.630
100601	0	5800.120	6119.630
100601	1	5720.610	6024.560
100601	2	6320.070	6638.580
100601	3	3773.090	4101.960
100601	4	6231.370	6572.590
100601	5	4006.460	4394.930
100601	6	5559.330	5826.210
100601	7	3693.710	4005.990
100601	8	5967.090	6269.540
100601	9	4858.380	5121.730
100602	0	5817.970	6136.480
100602	1	5733.720	6049.780
100602	2	6327.870	6647.320
100602	3	3786.370	4114.080
100602	4	6236.260	6574.490
100602	5	4018.380	4418.410
100602	6	5575.220	5825.730
100602	7	3719.600	4042.670
100602	8	5974.160	6283.080
100602	9	4880.140	5165.420
100603	0	5809.810	6108.990
100603	1	5732.740	6054.170
100603	2	6327.810	6645.010
100603	3	3781.870	4096.980
100603	4	6234.620	6590.610
100603	5	4015.280	4392.840
100603	6	5570.240	5844.870
100603	7	3713.830	4034.600
100603	8	5966.700	6277.650
100603	9	4872.470	5154.780
100604	0	5797.050	6103.700
100604	1	5724.820	6044.080
100604	2	6324.840	6644.680
100604	3	3769.840	4097.150
100604	4	6232.900	6571.240
100604	5	4011.560	4394.080
100604	6	5560.420	5808.020
100604	7	3697.580	4018.550
100604	8	5967.690	6269.310
100604	9	4865.500	4395.930
100605	0	5828.130	6149.760
100605	1	5732.750	6045.310
100605	2	6332.880	6652.170
100605	3	3783.310	4112.030
100605	4	6241.490	6591.040
100605	5	4025.270	4390.570
100605	6	5576.870	5848.970
100605	7	3722.430	4033.520
100605	8	5970.460	6260.950
100605	9	4890.220	5170.350
100606	0	5804.440	6129.930
100606	1	5715.480	6039.660
100606	2	6319.710	6640.950
100606	3	3767.570	4091.320
100606	4	6223.640	6556.810
100606	5	4008.570	4362.880
100606	6	5553.730	5824.380
100606	7	3697.490	4027.560
100606	8	5960.300	6215.630
100606	9	4857.860	5081.100
100607	0	5803.790	6112.450
100607	1	5716.190	6041.130
100607	2	6326.440	6644.180
100607	3	3768.470	4098.010
100607	4	6227.410	6566.000
100607	5	4012.040	4407.020
100607	6	5559.570	5836.280
100607	7	3699.530	4020.200
100607	8	5962.120	6254.690
100607	9	4865.000	5136.190
100608	0	5813.000	6103.610
100608	1	5731.050	6050.680
100608	2	6332.580	6655.340
100608	3	3776.860	4100.620
100608	4	6230.630	6573.170
100608	5	4021.290	4397.910
100608	6	5567.510	5841.740
100608	7	3705.910	4035.980
100608	8	5960.410	6259.340
100608	9	4874.800	5035.930
100609	0	5812.130	6105.910
100609	1	5729.450	6035.780
100609	2	6333.720	6652.550
100609	3	3773.710	4093.000
100609	4	6229.570	6568.650
100609	5	4010.320	4411.980
100609	6	5569.020	5828.250
100609	7	3712.360	4034.830
100609	8	5959.250	6249.990
100609	9	4872.720	5137.200
100610	0	5819.720	6137.640
100610	1	5734.450	6035.900
100610	2	6338.800	6659.170
100610	3	3781.250	4108.510
100610	4	6241.970	6579.830
100610	5	4027.840	4396.840
100610	6	5579.740	5841.450
100610	7	3723.630	4031.210
100610	8	5963.340	6230.440
100610	9	4893.190	5176.400
100611	0	5812.780	6134.010
100611	1	5733.990	6058.620
100611	2	6334.980	6646.680
100611	3	3776.450	4097.990
100611	4	6237.480	6570.990
100611	5	4023.120	4401.020
100611	6	5582.870	5849.970
100611	7	3719.720	4040.090
100611	8	5969.420	6274.710
100611	9	4890.180	5180.580
100612	0	5822.310	6112.410
100612	1	5736.840	6031.270
100612	2	6336.850	6653.890
100612	3	3785.310	4109.700
100612	4	6238.540	6586.520
100612	5	4025.800	4389.820
100612	6	5586.860	5868.510
100612	7	3714.350	4028.470
100612	8	5969.950	6274.910
100612	9	4891.680	5150.250
100613	0	5797.260	6103.140
100613	1	5723.250	6024.650
100613	2	6328.360	6655.950
100613	3	3769.070	4087.980
100613	4	6227.860	6570.190
100613	5	4016.070	4429.850
100613	6	5564.420	5842.530
100613	7	3693.860	4019.780
100613	8	5960.490	6263.940
100613	9	4859.690	5109.000
100614	0	5815.650	6118.910
100614	1	5733.090	6041.120
100614	2	6333.240	6641.920
100614	3	3776.870	4102.240
100614	4	6230.180	6574.260
100614	5	4016.250	4396.670
100614	6	5564.700	5826.140
100614	7	3693.360	4001.320
100614	8	5962.190	6205.300
100614	9	4875.580	5141.100
100615	0	5825.260	6148.080
100615	1	5741.610	6049.480
100615	2	6334.930	6657.650
100615	3	3780.570	4101.780
100615	4	6242.180	6580.260
100615	5	4025.480	4391.500
100615	6	5577.190	5840.600
100615	7	3707.520	4035.060
100615	8	5971.130	6253.960
100615	9	4888.260	5174.360
100616	0	5825.060	6144.540
100616	1	5734.350	6033.980
100616	2	6334.200	6651.570
100616	3	3779.520	4115.840
100616	4	6240.070	6582.820
100616	5	4027.390	4431.510
100616	6	5575.280	5847.020
100616	7	3713.390	4029.760
100616	8	5974.400	6269.530
100616	9	4888.390	5020.710
100617	0	5817.360	6128.910
100617	1	5737.470	6040.600
100617	2	6332.680	6653.550
100617	3	3785.940	4105.300
100617	4	6238.670	6574.720
100617	5	4023.450	4417.330
100617	6	5573.890	5848.410
100617	7	3716.260	4030.990
100617	8	5972.560	6258.510
100617	9	4887.040	5155.410
100618	0	5800.550	6092.610
100618	1	5726.330	6028.880
100618	2	6323.950	6638.520
100618	3	3768.530	4089.570
100618	4	6234.030	6574.260
100618	5	4006.690	4379.990
100618	6	5558.010	5826.680
100618	7	3695.450	4013.290
100618	8	5961.320	6258.450
100618	9	4861.750	5110.210
100619	0	5796.940	6112.530
100619	1	5719.600	6044.450
100619	2	6312.860	6635.590
100619	3	3760.090	4092.610
100619	4	6228.130	6564.130
100619	5	4002.530	4383.680
100619	6	5543.480	5805.460
100619	7	3683.420	4007.420
100619	8	5957.570	6261.750
100619	9	4849.220	5146.900
100620	0	5804.420	6109.400
100620	1	5724.510	6043.360
100620	2	6315.480	6635.210
100620	3	3770.540	4105.810
100620	4	6230.580	6566.040
100620	5	4013.940	4395.510
100620	6	5561.570	5824.270
100620	7	3699.050	4019.090
100620	8	5964.030	6275.410
100620	9	4864.750	5111.080
100621	0	5812.130	6124.480
100621	1	5733.530	6049.420
100621	2	6319.780	6634.580
100621	3	3775.080	4101.470
100621	4	6238.600	6585.950
100621	5	4018.320	4393.920
100621	6	5566.810	5840.830
100621	7	3716.250	4033.010
100621	8	5959.590	6186.120
100621	9	4873.650	5132.040
100622	0	5787.300	6110.500
100622	1	5719.540	6035.830
100622	2	6306.620	6627.640
100622	3	3759.670	4087.510
100622	4	6219.760	6558.370
100622	5	4001.700	4382.670
100622	6	5544.460	5813.680
100622	7	3688.240	4004.300
100622	8	5954.520	6237.230
100622	9	4846.710	5125.360
100623	0	5789.130	6075.280
100623	1	5720.630	6041.530
100623	2	6314.470	6627.430
100623	3	3756.210	4081.650
100623	4	6219.570	6562.600
100623	5	4011.070	4377.920
100623	6	5551.920	5828.960
100623	7	3686.830	4015.510
100623	8	5962.610	6258.190
100623	9	4842.810	5123.640
100630	0	5793.170	6111.890
100630	1	5755.080	6085.430
100630	2	6345.540	6666.050
100630	3	3758.060	4076.830
100630	4	6233.550	6575.590
100630	5	4012.320	4374.280
100630	6	5596.040	5862.840
100630	7	3700.480	4021.970
100630	8	5973.060	6269.070
100630	9	4868.120	5130.890
100631	0	5774.910	6101.400
100631	1	5732.680	6066.810
100631	2	6321.600	6644.250
100631	3	3740.540	4069.320
100631	4	6217.090	6558.420
100631	5	4001.980	4372.740
100631	6	5577.130	5836.310
100631	7	3686.680	3997.800
100631	8	5972.790	6268.640
100631	9	4847.210	5114.780
100632	0	5764.530	6086.640
100632	1	5726.670	6034.800
100632	2	6320.970	6623.980
100632	3	3734.690	4057.840
100632	4	6211.770	6556.230
100632	5	3997.240	4383.020
100632	6	5563.900	5817.570
100632	7	3668.790	3993.330
100632	8	5963.490	6259.030
100632	9	4835.290	3035.320
100633	0	5794.970	6098.110
100633	1	5742.940	6050.280
100633	2	6337.630	6653.840
100633	3	3750.850	4074.830
100633	4	6226.800	6573.880
100633	5	4017.120	4388.520
100633	6	5597.640	5869.980
100633	7	3703.000	4015.940
100633	8	5977.300	6265.780
100633	9	4875.040	5184.540
100634	0	5795.160	6085.950
100634	1	5748.710	6083.860
100634	2	6339.140	6669.260
100634	3	3745.300	4064.170
100634	4	6229.500	6568.250
100634	5	4018.020	4373.620
100634	6	5586.740	5861.660
100634	7	3694.190	4025.350
100634	8	5975.470	6278.340
100634	9	4868.260	5020.970
100635	0	5797.930	6077.650
100635	1	5755.200	6054.080
100635	2	6345.680	6644.960
100635	3	3756.860	4146.020
100635	4	6229.860	6579.370
100635	5	4027.240	4386.220
100635	6	5598.600	5886.140
100635	7	3701.340	4003.420
100635	8	5979.890	6214.610
100635	9	4884.770	4575.070
100637	0	5801.580	6124.920
100637	1	5767.900	6067.340
100637	2	6344.940	6665.990
100637	3	3764.210	4093.160
100637	4	6238.970	6590.950
100637	5	4036.930	4418.950
100637	6	5608.140	5871.340
100637	7	3712.430	4025.990
100637	8	5976.220	6259.220
100637	9	4892.550	5139.380
100638	0	5766.790	6081.290
100638	1	5739.530	6058.330
100638	2	6329.630	6651.910
100638	3	3733.980	4030.340
100638	4	6212.990	6555.980
100638	5	4004.870	4411.980
100638	6	5572.460	5851.090
100638	7	3672.670	4000.220
100638	8	5957.650	6249.920
100638	9	4846.580	5100.730
100639	0	5793.640	6118.280
100639	1	5761.160	6106.250
100639	2	6343.250	6663.040
100639	3	3762.120	4075.340
100639	4	6234.150	6591.480
100639	5	4027.020	4433.550
100639	6	5605.270	5871.130
100639	7	3713.350	4055.850
100639	8	5974.500	6277.930
100639	9	4896.080	5199.050
100640	0	5799.810	6088.500
100640	1	5763.210	6070.110
100640	2	6342.960	6663.810
100640	3	3763.040	4107.450
100640	4	6237.820	6571.460
100640	5	4028.860	4416.410
100640	6	5605.050	5883.170
100640	7	3716.750	4023.490
100640	8	5977.840	6276.700
100640	9	4894.980	5177.100
100641	0	5782.150	6081.230
100641	1	5745.830	6065.800
100641	2	6333.600	6643.280
100641	3	3752.340	4076.430
100641	4	6220.520	6556.340
100641	5	4014.500	4416.670
100641	6	5582.290	5842.870
100641	7	3693.580	4010.310
100641	8	5968.140	6255.340
100641	9	4867.790	5158.760
100642	0	5791.110	6130.230
100642	1	5762.960	6073.400
100642	2	6344.450	6647.860
100642	3	3752.950	4093.100
100642	4	6230.110	6565.150
100642	5	4018.390	4424.490
100642	6	5593.010	5868.510
100642	7	3704.700	4028.940
100642	8	5970.200	6284.730
100642	9	4886.560	5152.660
100645	0	5761.430	6083.110
100645	1	5727.740	6069.400
100645	2	6333.790	6652.610
100645	3	3738.320	4065.700
100645	4	6224.950	6557.880
100645	5	4022.520	4400.170
100645	6	5560.460	5834.180
100645	7	3686.370	3989.160
100645	8	5966.300	6251.630
100645	9	4855.250	5147.860
100646	0	5780.840	6094.880
100646	1	5737.740	6061.000
100646	2	6343.370	6671.590
100646	3	3752.960	4072.950
100646	4	6228.280	6570.680
100646	5	4034.860	4413.540
100646	6	5573.040	5844.170
100646	7	3705.930	4023.640
100646	8	5972.020	6266.280
100646	9	4875.120	5111.620
100647	0	5767.630	6084.390
100647	1	5725.900	6039.720
100647	2	6344.680	6665.320
100647	3	3743.230	4068.810
100647	4	6220.480	6556.380
100647	5	4031.580	4427.480
100647	6	5562.120	5804.490
100647	7	3694.140	4010.180
100647	8	5967.770	6252.890
100647	9	4855.910	2956.510
100648	0	5801.350	6110.020
100648	1	5741.670	6068.550
100648	2	6361.940	6676.840
100648	3	3755.940	4076.800
100648	4	6232.420	6581.090
100648	5	4052.730	4416.820
100648	6	5586.110	5851.920
100648	7	3720.070	4049.810
100648	8	5978.940	6271.500
100648	9	4888.590	5143.750
100649	0	5773.590	6086.640
100649	1	5715.850	6032.400
100649	2	6335.300	6652.360
100649	3	3736.130	4060.130
100649	4	6212.890	6558.930
100649	5	4023.470	4391.400
100649	6	5554.900	5836.460
100649	7	3672.960	3990.180
100649	8	5965.220	6258.300
100649	9	4840.920	5051.410
100650	0	5782.890	6089.820
100650	1	5730.000	6052.670
100650	2	6337.190	6655.310
100650	3	3740.990	4064.900
100650	4	6222.420	6559.290
100650	5	4032.320	4422.490
100650	6	5565.600	5830.770
100650	7	3687.630	4012.280
100650	8	5973.040	6257.820
100650	9	4858.160	5112.240
100651	0	5794.470	6114.690
100651	1	5739.650	6074.570
100651	2	6348.010	6665.460
100651	3	3756.730	4080.660
100651	4	6230.140	6571.970
100651	5	4042.250	4445.630
100651	6	5581.770	5850.960
100651	7	3707.210	4032.670
100651	8	5975.370	6273.370
100651	9	4883.560	5149.240
100652	0	5800.240	6107.200
100652	1	5742.980	6060.390
100652	2	6351.200	6671.910
100652	3	3764.290	4085.440
100652	4	6234.710	6579.530
100652	5	4043.750	4431.990
100652	6	5584.730	5851.460
100652	7	3713.050	4030.520
100652	8	5970.870	6258.180
100652	9	4888.190	5186.740
100653	0	5797.900	6118.070
100653	1	5740.120	6067.700
100653	2	6350.790	6665.200
100653	3	3758.860	4077.860
100653	4	6233.400	6573.290
100653	5	4047.220	4416.150
100653	6	5582.860	5862.890
100653	7	3707.630	4031.220
100653	8	5969.860	6276.900
100653	9	4882.500	5170.120
100654	0	5798.960	6106.730
100654	1	5740.860	6059.020
100654	2	6352.240	6667.650
100654	3	3762.750	4077.550
100654	4	6233.240	6576.340
100654	5	4045.000	4421.070
100654	6	5586.140	5857.620
100654	7	3715.560	4034.400
100654	8	5973.660	6267.460
100654	9	4892.650	5173.720
100655	0	5807.680	6115.360
100655	1	5741.450	6051.100
100655	2	6362.540	6686.740
100655	3	3764.170	4086.150
100655	4	6230.440	6568.450
100655	5	4040.730	4416.460
100655	6	5584.070	5853.150
100655	7	3717.260	4041.450
100655	8	5978.490	6260.110
100655	9	4888.050	5174.650
100656	0	5805.660	6125.360
100656	1	5742.780	6034.450
100656	2	6363.200	6696.050
100656	3	3760.690	4088.300
100656	4	6234.910	6577.920
100656	5	4048.550	4418.650
100656	6	5589.090	5867.390
100656	7	3712.910	4035.920
100656	8	5974.230	6271.500
100656	9	4883.770	5183.900
100657	0	5803.620	6107.160
100657	1	5742.490	6062.710
100657	2	6356.140	6675.180
100657	3	3764.160	4088.800
100657	4	6229.560	6562.470
100657	5	4051.630	4413.450
100657	6	5591.840	5871.490
100657	7	3713.260	4042.880
100657	8	5971.760	6257.760
100657	9	4886.900	5153.810
100658	0	5781.240	6089.450
100658	1	5725.190	6033.140
100658	2	6341.210	6662.630
100658	3	3743.800	4062.710
100658	4	6216.650	6549.860
100658	5	4033.800	4408.620
100658	6	5563.500	5840.380
100658	7	3685.000	4002.870
100658	8	5968.800	6270.310
100658	9	4849.060	5007.480
100659	0	5779.800	6103.750
100659	1	5718.630	6040.870
100659	2	6339.940	6658.170
100659	3	3742.080	4074.700
100659	4	6217.400	6561.600
100659	5	4031.540	4421.010
100659	6	5560.180	5830.700
100659	7	3682.610	4001.430
100659	8	5964.930	6262.920
100659	9	4850.220	5117.080
100660	0	5801.390	6114.550
100660	1	5738.650	6055.280
100660	2	6356.460	6678.860
100660	3	3757.380	4083.190
100660	4	6234.730	6578.770
100660	5	4049.410	4438.620
100660	6	5583.060	5863.800
100660	7	3705.450	4018.230
100660	8	5971.350	6271.290
100660	9	4886.190	5190.140
100661	0	5805.380	6116.960
100661	1	5742.200	6062.650
100661	2	6353.600	6670.790
100661	3	3752.380	4083.390
100661	4	6235.030	6578.570
100661	5	4051.180	4484.920
100661	6	5575.250	5844.230
100661	7	3706.350	4026.040
100661	8	5973.890	6277.980
100661	9	4875.080	5141.060
100662	0	5775.080	6094.580
100662	1	5706.540	6041.870
100662	2	6336.050	6661.620
100662	3	3734.570	4075.220
100662	4	6208.780	6549.350
100662	5	4017.060	4409.020
100662	6	5543.480	5824.830
100662	7	3668.730	3975.420
100662	8	5959.730	6268.690
100662	9	4837.960	5108.940
100663	0	5789.220	6084.080
100663	1	5735.800	6062.090
100663	2	6353.080	6670.750
100663	3	3760.080	4089.370
100663	4	6230.920	6571.710
100663	5	4039.760	4421.820
100663	6	5572.760	5842.650
100663	7	3712.050	4018.130
100663	8	5970.330	6260.780
100663	9	4880.440	5146.730
100664	0	5771.620	6095.030
100664	1	5718.430	6016.760
100664	2	6333.910	6650.060
100664	3	3740.540	4067.680
100664	4	6207.240	6552.750
100664	5	4012.510	4382.290
100664	6	5544.910	5814.290
100664	7	3677.970	3998.240
100664	8	5959.060	6267.160
100664	9	4847.560	5091.460
100665	0	5770.020	6080.740
100665	1	5704.650	6002.080
100665	2	6331.810	6658.450
100665	3	3739.480	4057.680
100665	4	6208.260	6548.630
100665	5	4007.690	4399.320
100665	6	5534.060	5803.240
100665	7	3667.120	3981.330
100665	8	5958.520	6261.490
100665	9	4827.700	5038.540
100666	0	5787.960	6117.360
100666	1	5726.550	6037.270
100666	2	6347.610	6667.140
100666	3	3756.990	4078.590
100666	4	6219.710	6562.840
100666	5	4035.730	4412.410
100666	6	5564.720	5845.460
100666	7	3692.620	4012.350
100666	8	5963.800	6245.740
100666	9	4864.910	5090.950
100667	0	5764.170	6070.640
100667	1	5705.430	6020.500
100667	2	6330.950	6651.380
100667	3	3735.200	4059.480
100667	4	6207.450	6555.770
100667	5	4013.100	4433.740
100667	6	5537.300	5798.580
100667	7	3670.090	3997.090
100667	8	5954.190	6231.570
100667	9	4832.580	5095.600
100668	0	5814.060	0.000
100668	1	5765.960	6057.870
100668	2	6379.890	6661.910
100668	3	3791.660	4067.800
100668	4	6257.800	6710.710
100668	5	4077.720	4152.150
100668	6	5596.760	5875.010
100668	7	3724.140	3717.810
100668	8	6006.610	5864.780
100668	9	4907.320	5168.480
100669	0	5770.950	6082.470
100669	1	5710.510	6015.610
100669	2	6332.480	6652.880
100669	3	3739.020	4067.760
100669	4	6218.780	6560.400
100669	5	4025.740	4397.540
100669	6	5554.290	5820.780
100669	7	3672.650	3988.840
100669	8	5963.200	6229.870
100669	9	4857.960	5149.670
100670	0	5759.110	6085.800
100670	1	5703.630	6012.450
100670	2	6328.940	6643.640
100670	3	3728.520	4049.610
100670	4	6209.970	6549.310
100670	5	4013.820	4395.800
100670	6	5546.740	5819.490
100670	7	3666.610	3992.200
